"avg_price","area","avg_price_neibr","num_house_neibr","num_adjustment","num_following","num_browsed","management_fee","year_sold","dist_hospital","dist_supermarket","dist_mall","dist_park","dist_subway","dist_bus","dist_2nd_school","dist_1st_school","num_supermarket","num_shopping_mall","num_park","num_subway","num_bus","num_2nd_school","num_1st_school","num_bedroom","num_livingroom","num_kitchen","num_bathroom","which_floor","type_of_building.Slab","type_of_building.Slab.Tower","year_built","type_of_foundation.Brick","type_of_foundation.Steel","has_lift.No","has_lift.Yes","in_which_ring.0","in_which_ring.1","in_which_ring.2","in_which_ring.3","type_which_floor.High","type_which_floor.Low","type_which_floor.Medium"
46554,111.7,47842.2363886246,"113",0,0,86,0.8,2017,1.20160802997706,0.4282897109366,0.506892967818198,1.25882934145114,1.46885357596588,0.141022486323862,0.166993015017451,0.52630702669524,4,7,4,1,60,11,10,"3","2","1","1","6",1,0,28,1,0,1,0,1,0,0,0,1,0,0
38723,147.2,53344,"84",0,0,64,1.5,2017,0.949680747070078,0.734889790731563,1.09060968585952,0.630795967431655,0.892041309157753,0.136669463041201,0.392013613504198,0.626552764966965,6,10,6,4,60,14,12,"3","2","1","2","6",1,0,33,0,1,1,0,0,0,1,0,1,0,0
55620,122.26,55737,"32",0,0,140,1.1,2017,0.980665413201746,0.492137628403154,0.321005884641539,0.633514282727388,0.788979115401357,0.247027127288943,0.287868796771136,0.5654963784904,9,11,6,3,69,14,12,"3","2","1","1","1",1,0,37,0,1,0,1,0,0,1,0,1,0,0
49784,115.5,53129,"96",0,0,85,1.12375874642752,2017,0.99850375461947,0.568578805356363,1.14384744129684,0.363263575633442,0.635069430640739,0.136633165568362,0.162525728122043,0.362292806912155,5,7,4,3,48,14,11,"3","2","1","2","6",1,0,35,0,1,1,0,0,0,1,0,0,1,0
54843,123.08,55737,"32",0,0,74,1.1,2017,0.980665413201746,0.492137628403154,0.321005884641539,0.633514282727388,0.788979115401357,0.247027127288943,0.287868796771136,0.5654963784904,9,11,6,3,69,14,12,"3","2","1","2","1",1,0,37,0,1,0,1,0,0,1,0,1,0,0
42665,124.46,52368,"38",0,0,65,0.6,2017,0.467285062364498,0.322176811472313,0.309821263561077,0.743948706470384,0.560583874136338,0.0736412096870943,0.232755698824752,0.0895128309851262,6,11,9,3,40,11,11,"3","2","1","2","6",1,0,34,0,1,1,0,0,0,1,0,0,1,0
44247,123.58,48465,"84",0,0,70,0.6,2017,0.957241094384282,0.684562888956451,1.11410565180824,0.113220181652691,0.940471224829227,0.14267070881778,0.457755064552607,0.257947821143283,4,1,3,3,23,6,8,"3","2","1","2","6",1,0,33,0,1,1,0,0,0,1,0,0,0,1
36165,150.7,44760,"116",0,0,60,1.2,2017,1.11429227441318,0.793013608888165,0.843158343978419,0.290170610753769,0.515708350559469,0.175352976519227,0.491373705552192,0.694055021664225,5,7,5,2,55,13,9,"3","2","1","2","6",1,0,35,0,1,1,0,0,0,1,0,1,0,0
49430,125.43,51294,"3",0,0,108,0.6,2017,0.386559194276379,0.375976583779381,0.359443915104404,0.365804991371361,0.551319056113666,0.0798839492800823,0.24680509482258,0.312603246854457,7,12,7,3,49,12,13,"3","2","1","1","1",1,0,36,0,1,0,1,0,0,1,0,0,0,1
48673,117.11,52368,"38",0,2,117,0.6,2017,0.467285062364498,0.322176811472313,0.309821263561077,0.743948706470384,0.560583874136338,0.0736412096870943,0.232755698824752,0.0895128309851262,6,11,9,3,40,11,11,"3","2","1","2","6",1,0,34,0,1,1,0,0,0,1,0,0,1,0
45080,123.78,52216,"381",0,0,53,0.6,2017,0.528297998931055,0.465926124550134,0.346659547580101,0.771167169437087,0.412606693238141,0.0846624560342231,0.222652319949911,0.20403710433942,6,7,8,3,40,9,11,"3","2","1","1","6",1,0,30,1,0,1,0,0,0,1,0,0,0,1
55164,100.61,55737,"32",0,0,102,1.1,2017,0.980665413201746,0.492137628403154,0.321005884641539,0.633514282727388,0.788979115401357,0.247027127288943,0.287868796771136,0.5654963784904,9,11,6,3,69,14,12,"2","2","1","1","1",1,0,37,0,1,0,1,0,0,1,0,0,0,1
27227,190.99,40329,"40",0,0,60,0.85,2017,2.12522407630938,0.181361422976599,1.36467308770952,0.640033555128879,1.07212411034759,0.187842092947774,0.666425456396708,0.512730893071124,3,1,6,2,25,3,2,"5","2","1","3","6",1,0,35,0,1,1,0,0,0,1,0,1,0,0
43234,133,40568,"63",0,0,74,0.6,2017,2.02593233265955,0.241791025097963,1.49350830202851,0.688412409897301,1.19900603340365,0.140112472997746,0.695082463079842,0.716480381740376,2,1,7,2,27,3,2,"3","2","1","2","1",1,0,36,0,1,0,1,0,0,1,0,0,0,1
37769,39.98,35593,"144",0,0,62,0.4,2017,3.62618269703384,1.23367878065265,0.194777054538494,0.392577918665558,0.927859299143787,0.218824161973906,0.739593197726759,0.85684557151629,1,8,2,2,35,3,2,"1","1","1","1","6",1,0,26,1,0,1,0,0,1,0,0,1,0,0
39609,36.23,47842.2363886246,"15",0,0,64,0.6,2017,0.605177519653836,1.01878985530473,0.623399370825658,0.995463251724139,0.709909306589821,0.0883419130623048,0.650578590464912,1.56289087323439,1,1,1,2,25,3,0,"2","0","1","1","6",1,0,24,1,0,1,0,0,1,0,0,0,0,1
33515,150.71,40568,"63",0,0,62,0.6,2017,2.02593233265955,0.241791025097963,1.49350830202851,0.688412409897301,1.19900603340365,0.140112472997746,0.695082463079842,0.716480381740376,2,1,7,2,27,3,2,"4","3","1","2","6",1,0,35,0,1,1,0,0,0,1,0,1,0,0
35232,51.09,47842.2363886246,"15",0,0,63,0.6,2017,0.605177519653836,1.01878985530473,0.623399370825658,0.995463251724139,0.709909306589821,0.0883419130623048,0.650578590464912,1.56289087323439,1,1,1,2,25,3,0,"1","1","1","1","6",1,0,24,1,0,1,0,0,1,0,0,1,0,0
35715,42,41752,"168",0,292,54,1.7,2017,3.05966051450055,0.638794159169152,0.757729560732924,1.69344660757304,0.82839674728127,0.0414779253298538,0.69934581191794,1.36218458341903,5,3,0,2,31,3,3,"1","1","1","1","1",1,0,38,0,1,0,1,0,1,0,0,0,1,0
44491,67.43,50590,"119",0,2,49,0.6,2017,0.332238571727567,0.577792079324629,0.591312652320553,0.188579826856584,0.468791303986296,0.12225241718184,0.10859190105914,0.184587018290638,8,13,3,4,54,13,13,"2","1","1","1","6",1,0,28,1,0,1,0,0,0,1,0,1,0,0
26000,100,47842.2363886246,"55",0,10,79,1.97,2017,5.72531245254336,1.61723391459366,2.87189690537231,0.786577652138,6.98927559541893,0.13825946609015,2.29851858432212,2.67677179539132,0,0,1,0,8,0,0,"3","2","1","2","6",1,0,44,0,1,1,0,1,0,0,0,0,0,1
26413,106.01,47842.2363886246,"60",0,1,69,2.5,2017,5.22935849421783,2.12516668245162,3.34128192316975,0.439561608216363,6.49503093538083,0.148045160133565,1.87164427255465,3.01670146850113,0,0,1,0,8,0,0,"3","2","1","1","7",1,0,45,0,1,0,1,1,0,0,0,0,0,1
25156,83.48,47842.2363886246,"271",0,0,83,1.2,2017,7.20213426716698,1.04281839365228,1.02660723111845,0.648263497835127,8.42827992443166,0.0636451412151652,0.72996445476066,1.0040093700875,1,1,2,0,21,1,2,"3","1","1","1","6",1,0,37,0,1,1,0,1,0,0,0,1,0,0
51464,87.44,47842.2363886246,"113",0,0,59,0.8,2017,1.20160802997706,0.4282897109366,0.506892967818198,1.25882934145114,1.46885357596588,0.141022486323862,0.166993015017451,0.52630702669524,4,7,4,1,60,11,10,"1","0","1","0","6",1,0,26,1,0,1,0,1,0,0,0,0,0,1
50077,97.85,48514,"185",0,0,52,0.7,2017,1.66878548393046,0.419704875064596,0.72155894888018,0.735009551649702,1.5968287527978,0.209689782490365,0.345814997148931,0.286342646384619,5,6,3,0,55,13,7,"2","1","1","1","6",1,0,31,1,0,1,0,1,0,0,0,0,1,0
29535,86,47842.2363886246,"55",0,0,63,1.97,2017,5.72531245254336,1.61723391459366,2.87189690537231,0.786577652138,6.98927559541893,0.13825946609015,2.29851858432212,2.67677179539132,0,0,1,0,8,0,0,"3","2","1","1","7",1,0,44,0,1,0,1,1,0,0,0,0,0,1
27657,82.44,47842.2363886246,"271",0,0,70,1.2,2017,7.20213426716698,1.04281839365228,1.02660723111845,0.648263497835127,8.42827992443166,0.0636451412151652,0.72996445476066,1.0040093700875,1,1,2,0,21,1,2,"2","1","1","1","6",1,0,36,0,1,1,0,1,0,0,0,0,0,1
48948,87.44,51511,"126",0,0,78,0.9,2017,1.47156674777437,0.180365730392689,0.261436120552442,0.912842976801226,1.3627642039122,0.168587162851818,0.395524118691579,0.254740370065558,4,6,3,1,58,11,9,"2","1","1","1","6",1,0,29,1,0,1,0,1,0,0,0,0,0,1
37476,120.08,47842.2363886246,"56",0,0,55,0.4,2017,1.48207802270431,0.908409864704586,1.00879885547054,0.937274873988119,1.82523791737669,0.209086486677971,0.744156599376052,0.850314360414299,3,2,4,0,35,6,6,"3","2","1","1","1",1,0,30,0,1,0,1,1,0,0,0,0,0,1
42865,102.65,47842.2363886246,"8",0,0,61,0.6,2017,0.295664515542971,0.338633378824807,0.120446247990077,0.754041178234357,0.263484385680815,0.149940300400293,0.448531627221221,0.182785937055905,4,4,3,2,25,10,8,"2","2","1","1","6",1,0,29,1,0,1,0,0,0,1,0,0,0,1
27809,73,47842.2363886246,"60",0,6,75,2.5,2017,5.22935849421783,2.12516668245162,3.34128192316975,0.439561608216363,6.49503093538083,0.148045160133565,1.87164427255465,3.01670146850113,0,0,1,0,8,0,0,"2","1","1","1","1",1,0,45,0,1,0,1,1,0,0,0,1,0,0
44373,95.78,47842.2363886246,"81",0,0,88,0.8,2017,0.897653604494778,0.293833746428026,1.24643890313118,0.441594118028348,1.88510394691399,0.22263810610856,0.36817140703839,0.297377559461344,2,4,2,0,45,8,10,"3","2","1","1","5",1,0,24,1,0,1,0,1,0,0,0,1,0,0
60752,137.94,71938,"59",0,0,68,1.44,2017,1.02200120294679,0.297988557879464,0.407319756396939,0.408683928336677,1.42654925104053,0.184840794461897,0.297804552015306,0.691652526605742,9,13,4,2,52,7,5,"3","2","1","2","1",1,0,40,0,1,0,1,0,0,0,1,1,0,0
40789,203,35885,"91",0,45,68,2.8,2017,1.16713944610623,0.15175323877218,0.609115581752961,0.609087387187606,0.271726033147918,0.162743313243557,0.754250177556202,0.944484063438926,4,3,1,1,26,1,1,"4","3","1","3","1",1,0,43,0,1,1,0,1,0,0,0,0,1,0
62145,133.56,63128,"114",0,0,103,1.25,2017,0.730408348776821,0.664232754624764,0.179868485046758,0.312057168071236,0.985399410295398,0.17350625032184,0.339755027069952,0.288831147541534,12,16,3,2,60,6,7,"3","2","1","2","1",1,0,34,0,1,0,1,0,0,0,1,0,0,1
65995,123.95,63128,"114",0,1,85,1.25,2017,0.730408348776821,0.664232754624764,0.179868485046758,0.312057168071236,0.985399410295398,0.17350625032184,0.339755027069952,0.288831147541534,12,16,3,2,60,6,7,"3","2","1","2","9",1,0,36,0,1,0,1,0,0,0,1,0,0,1
66499,122.56,63128,"114",0,0,70,1.25,2017,0.730408348776821,0.664232754624764,0.179868485046758,0.312057168071236,0.985399410295398,0.17350625032184,0.339755027069952,0.288831147541534,12,16,3,2,60,6,7,"3","2","1","2","1",1,0,36,0,1,0,1,0,0,0,1,1,0,0
58924,141.37,49040,"51",0,0,74,1.55,2017,1.15170362382706,1.03654247456293,0.891205860935014,1.79061506356563,0.701276356615301,0.186994548683352,0.457216979583301,2.04968524727148,2,6,0,2,22,5,0,"3","2","1","2","1",1,0,40,0,1,0,1,0,0,1,0,0,0,1
42896,209.81,52442,"3203",0,25,77,1.35,2017,0.228780181341627,0.151931246580484,0.0441343056532548,1.35094256793735,0.182288403067058,0.0908407746772073,0.637660691496354,1.15374954086185,5,7,1,3,30,7,3,"4","3","1","3","3",1,0,38,1,0,1,0,0,0,1,0,0,1,0
33043,121.66,29182,"74",0,17,66,0.5,2017,1.00484718636062,0.516297014315619,0.534526060983712,0.891735005103292,0.761523815914742,0.358212453166929,0.537747321990602,0.656253050649046,4,1,1,1,27,5,3,"3","2","1","1","6",1,0,30,0,1,1,0,1,0,0,0,0,1,0
43158,95,38917,"6",0,0,85,1.35,2017,0.5497258866525,0.703778719230997,0.750815668348461,1.09727494179815,0.592780008352994,0.261537110576222,0.348334997710012,0.206791472751655,4,1,2,1,25,5,4,"2","2","1","1","1",1,0,39,0,1,1,0,1,0,0,0,0,0,1
34878,120.42,37232,"21",0,0,82,1.5,2017,0.766975553493814,0.336791733495723,0.392100257166421,1.1598694654506,1.03496535906833,0.119412050069062,0.13494175796321,0.425125022672379,5,1,2,1,27,4,4,"2","2","1","1","9",1,0,36,0,1,0,1,1,0,0,0,0,0,1
60735,65.86,64584,"15",0,0,103,1.8,2017,0.850322448331374,0.270099507571079,0.131497032387268,0.632337500014081,0.720797878487991,0.0735065926144024,0.509085954557848,0.522319648806256,9,13,5,3,65,12,13,"1","2","1","1","1",1,0,40,0,1,0,1,0,0,1,0,0,1,0
57753,79.65,54672,"25",0,0,86,0.75,2017,0.616168846184274,0.345520698594991,0.354869426145261,0.298537182786117,0.668520351864666,0.200988906712628,0.445522801030831,0.238676551747592,8,13,4,3,58,10,13,"2","1","1","1","6",1,0,30,0,1,1,0,0,0,1,0,0,0,1
28236,170,47842.2363886246,"230",0,0,59,2.9,2017,4.94314048224646,0.492456353391672,0.444752788844401,0.522998346975756,6.26658301322665,0.1329311324069,0.557948878132361,0.359095123704645,3,1,1,0,20,2,1,"4","2","1","3","1",1,0,43,0,1,1,0,1,0,0,0,0,1,0
44724,144.22,53874,"43",0,0,70,0.4,2017,0.961470750135075,0.500484200118954,0.355247170382879,0.597574523778057,0.834237748521067,0.218766259473252,0.296925374694692,0.587111977441813,9,11,6,3,67,14,12,"4","2","1","2","6",1,0,35,0,1,1,0,0,0,1,0,1,0,0
54437,91.85,53874,"43",0,0,84,0.4,2017,0.961470750135075,0.500484200118954,0.355247170382879,0.597574523778057,0.834237748521067,0.218766259473252,0.296925374694692,0.587111977441813,9,11,6,3,67,14,12,"2","2","1","1","6",1,0,35,0,1,1,0,0,0,1,0,0,0,1
54028,99.95,58068,"66",0,0,74,0.5,2017,1.09086143195417,0.52289854266871,0.703528236553745,0.536242815491366,0.928065762368611,0.159966055005287,0.283952513522355,0.606393607888932,6,10,6,4,56,14,12,"2","2","1","2","6",1,0,32,0,1,1,0,0,0,1,0,0,1,0
52258,97.02,58068,"66",0,0,65,0.5,2017,1.09086143195417,0.52289854266871,0.703528236553745,0.536242815491366,0.928065762368611,0.159966055005287,0.283952513522355,0.606393607888932,6,10,6,4,56,14,12,"2","2","1","2","6",1,0,32,0,1,1,0,0,0,1,0,1,0,0
40021,136.43,44964,"42",0,0,57,1.1,2017,0.994670767437991,0.869288088250263,1.33534713742627,1.31819124773539,1.12007892765241,0.305616534023539,0.52461952185936,0.647356181531599,2,1,1,1,32,3,4,"3","2","1","2","6",1,0,39,0,1,1,0,0,0,1,0,1,0,0
31992,55.64,47842.2363886246,"6",0,0,68,0.5,2017,3.1005263714123,1.60417292245159,0.991366494572675,1.2597438692414,1.01112199453683,0.471877826227119,0.654044866472709,1.26009172419152,0,3,1,2,22,3,4,"2","1","1","1","6",1,0,25,1,0,1,0,0,1,0,0,0,1,0
57304,89,59268,"37",0,0,82,2.03,2017,0.601175611285046,0.426502275189303,0.849930061176703,0.682426952502279,0.500759213789563,0.0608667784221266,0.56910107436285,0.444132135973187,5,6,2,4,27,7,4,"2","2","1","1","1",1,0,45,0,1,0,1,0,0,1,0,0,0,1
47369,79.8,48514,"185",0,0,51,0.7,2017,1.66878548393046,0.419704875064596,0.72155894888018,0.735009551649702,1.5968287527978,0.209689782490365,0.345814997148931,0.286342646384619,5,6,3,0,55,13,7,"2","1","1","1","6",1,0,26,1,0,1,0,1,0,0,0,1,0,0
43138,75.34,51022,"82",0,0,50,0.3,2017,0.43618808069656,1.02454850736968,0.155484354507328,0.392959567498061,0.451996280833226,0.0798140814112653,0.279800465455379,0.535044485658259,3,8,2,2,49,12,7,"2","1","1","1","6",1,0,25,1,0,1,0,1,0,0,0,0,0,1
39839,81.58,39181,"51",0,0,63,0.8,2017,0.213095861805326,1.51922410341369,0.584798250114369,0.836234032303752,0.341383763570149,0.126404670090832,0.242597743921666,0.772605979497017,0,5,2,3,38,7,7,"2","1","1","1","1",1,0,19,0,1,0,1,1,0,0,0,0,0,1
38000,81.58,39181,"51",0,0,60,0.8,2017,0.213095861805326,1.51922410341369,0.584798250114369,0.836234032303752,0.341383763570149,0.126404670090832,0.242597743921666,0.772605979497017,0,5,2,3,38,7,7,"2","1","1","1","1",1,0,19,0,1,0,1,1,0,0,0,1,0,0
49093,79.85,47842.2363886246,"82",0,0,75,1.12375874642752,2017,1.47972764980355,0.588840589019777,0.681455464689994,1.15672771366663,1.73479799758905,0.0953700124921486,0.469951168663992,0.246236159052051,3,4,3,0,55,9,8,"2","1","1","1","6",1,0,28,1,0,1,0,1,0,0,0,0,0,1
47353,68,47842.2363886246,"49",0,0,69,0.8,2017,0.89832375977589,0.246334645347121,0.76794898928458,0.971498169138026,1.49480123874963,0.0782465368725716,0.214536372061278,0.412484638447611,4,7,2,1,58,12,10,"2","1","1","1","6",1,0,21,1,0,1,0,1,0,0,0,1,0,0
49578,61.52,60289,"125",0,0,54,0.8,2017,0.808259001227018,0.507194134587586,0.183892051847182,0.411124359262947,0.561932596560158,0.235586227177511,0.523048485273502,0.332110365829926,3,8,1,2,54,9,7,"2","1","1","1","1",1,0,25,1,0,0,1,1,0,0,0,1,0,0
55042,65.95,52744,"100",0,0,72,0.7,2017,1.93812772480972,0.977277862667878,1.06718666064261,0.680777569343308,2.16266103954283,0.163171966594101,0.894164571972185,0.242915490313653,3,3,2,0,45,8,5,"2","1","1","1","6",1,0,36,0,1,1,0,1,0,0,0,0,0,1
41177,76.5,47842.2363886246,"23",0,0,66,0.7,2017,1.31971530174305,0.621558109153064,0.571602226635306,0.390134538870198,0.800809823050384,0.307814106316472,0.62079374745956,0.693640255054893,5,7,2,2,40,13,7,"2","1","1","1","6",1,0,28,1,0,1,0,1,0,0,0,0,1,0
51262,76.08,60289,"125",0,0,52,0.8,2017,0.808259001227018,0.507194134587586,0.183892051847182,0.411124359262947,0.561932596560158,0.235586227177511,0.523048485273502,0.332110365829926,3,8,1,2,54,9,7,"3","1","1","1","6",1,0,23,1,0,1,0,1,0,0,0,1,0,0
